Stack,application,product,color,part no.,global product id,Is Visualizable?
Echelon-EPP - estimated items,Flooring,Tile,DT Acreage 1x24 Mosaic - Reserve AC12,6DTAC124/AC12,e7285d2b-7ed7-4b2f-a0fe-f4a93c2fb545,Yes
Echelon-EPP - estimated items,Flooring,Tile,Colori 10 x 30 Gloss Ivory,6Colo1030/ivory,e742fc80-bd7a-47f9-bebc-4f802e044a47,Yes
Echelon-EPP - estimated items,Flooring,Tile,Colori 10 x 30 Gloss Taupe,6Colo1030/taupe,e7688d0f-5946-435d-be63-375968cd586b,Yes
WBS - estimated items,Flooring,Tile,Catch Gloss 3x6 - Gray,6CAG36/GR,e7a43a27-6ed2-45fd-91a8-2dfef4b40a08,Yes
WBS - estimated items,Flooring,Tile,Cater Gloss 3x6 - Gray,6BNCAG36/GR,e7a43a27-6ed2-45fd-91a8-2dfef4b40a08,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Sublimity Trapezoid Mosaic Mesh - Cirrus Strom M018,6SBT12M/M018,e7e8b160-7483-4071-b1c9-c39ad7a6329f,Yes
Echelon-EPP - estimated items,Flooring,Tile,D-Segni 8x8 Deco Tile - Double Diamond Sand Blend (MOUP),6DSE8D/MOUP,e816cbf1-aab4-4a3f-8f0a-97ef779fee18,Yes
Echelon-EPP - estimated items,Flooring,Tile,D_Segni 8x8 Deco Matte - Double Diamond Sand Blend MOUP,6DSEGD/MOUP,e816cbf1-aab4-4a3f-8f0a-97ef779fee18,Yes
WBS - estimated items,Flooring,Tile,Heksa 8x9 - Forest,6HK89/FO,e87eb7f7-ec1f-4d66-a278-55f3e3754a52,Yes
WBS - estimated items,Flooring,Tile,Helena 8x9 - Forest,6BNHK89/FO,e87eb7f7-ec1f-4d66-a278-55f3e3754a52,Yes
WBS - estimated items,Flooring,Tile,Energy 12x24 - Rock,6BNER124/RO,e89cfaa9-0248-4f1f-a548-2e90234bbbe0,Yes
WBS - estimated items,Flooring,Tile,Erosion 12x24 - Rock,6ER124/RO,e89cfaa9-0248-4f1f-a548-2e90234bbbe0,Yes
WBS - estimated items,Flooring,Tile,Lavish Glass TGN80 Mosaic (11.73x11.73  Mesh) - 00250 Gilt,6LGM/250,e8a2fe1a-5933-441b-a76b-f9ac1a7e9d66,Yes
WBS - estimated items,Flooring,Tile,Lounge Glass TGN80 Mosaic (11.73x11.73 Mesh) - 00250 Gilt,6BNLGM/250,e8a2fe1a-5933-441b-a76b-f9ac1a7e9d66,Yes
Echelon-EPP - estimated items,Flooring,Tile,Hill House 6x36 - Dark Brown,6HH636/DB,e8af9009-0b54-4ba0-8f96-e22c135a4115,Yes
Echelon-EPP - estimated items,Flooring,Tile,Hill House 6x36 - Dark Brown,6HH636/DB,e8af9009-0b54-4ba0-8f96-e22c135a4115,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Memoir 12x12 - Petal Grey ME20,6DTMEM12/ME20,e8b6d3a4-78e3-4f19-9034-9a4495afab23,Yes
Echelon-EPP - estimated items,Flooring,Tile,Modern Formation 2x2 Straight Joint - Overland Beige MF02,6MFUM1212/MF02,e8c5fcb1-031b-460c-aaad-dd0e29fdcfff,Yes
Echelon-EPP - estimated items,Flooring,Tile,Contempo TGM32 13x13 - 00500 Pier,6TGM32/500,e8dc1e01-70b1-4072-97a7-b3aab902ce7c,Yes
WBS - estimated items,Flooring,Tile,Contempo TGM32 13x13 - 00500 Pier,6TGM32/500,e8dc1e01-70b1-4072-97a7-b3aab902ce7c,Yes
WBS - estimated items,Flooring,Tile,(Koncrete) Core Fundamentals-Prime 18x18 - KC01 White,6KO18/KC01,e922ed18-023b-4ed8-ba92-5528ac67c603,Yes
WBS - estimated items,Flooring,Tile,Concrete 18x18  - KC01 White,6BNKO18/KC01,e922ed18-023b-4ed8-ba92-5528ac67c603,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Liverpool 12x24 - Allerton LP40,6DTLP1224/LP40,e9358e1b-0c22-4f67-bbda-0e2332b0a8c6,Yes
WBS - estimated items,Flooring,Tile,Fashion 3x12 - Peacock Green,6BNFLW312/PG,e93d2e59-f9bd-4375-85f5-6c2a38307a3f,Yes
WBS - estimated items,Flooring,Tile,Flow 3x12 - Peacock Green,6FLW312/PG,e93d2e59-f9bd-4375-85f5-6c2a38307a3f,Yes
Echelon-EPP - estimated items,Flooring,Tile,Ciudad 12x24 - Gray,6CU124/GR,e94f5098-8f6d-4c8c-9dab-d05d2cb479cb,Yes
WBS - estimated items,Flooring,Tile,Ciudad 12x24 - Gray,6CU124/GR,e94f5098-8f6d-4c8c-9dab-d05d2cb479cb,Yes
WBS - estimated items,Flooring,Tile,Snow White 12x24 - Gray,6BNCU124/GR,e94f5098-8f6d-4c8c-9dab-d05d2cb479cb,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Zellige NEO 3x12 - Carbone ZL12,6DTZEL312/ZL12,e99ed05a-8857-4291-a863-a610ab8e40fd,Yes
WBS - estimated items,Flooring,Tile,Scale TGJ90 12x24 - 00100 Bone,6BNTGJ90/100,ea139dd2-1085-4273-8f66-f532f6498a48,Yes
WBS - estimated items,Flooring,Tile,"Serenity TGJ90 12x24 - 00100 Bone ",6TGJ90/100,ea139dd2-1085-4273-8f66-f532f6498a48,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Scrapbook 8 in. Hex - Petal SB35,6DTSB8HFT/SB35,ea3795e5-0db6-45f1-88b9-064fbb625707,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Scrapbook 2x8 Field Tile - Album White SB30,6DTSBFT28/SB30,eab6560c-546c-4cf4-9051-12dfb3e2f6ab,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Scrapbook 2x8 Field Tile - Album White SB30,6DTSBFT28/SB30,eab6560c-546c-4cf4-9051-12dfb3e2f6ab,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT C.F. Prime 12x24 - Stamina Grey RL23 ",6CFP1224/RL23,eac0f491-780c-4aa9-b4ac-e055070b05f2,Yes
Echelon-EPP - estimated items,Flooring,Tile,D-Segni 8x8 Deco Tile - Kaleido Sand Blend (MOUH),6DSE8D/MOUH,eb072a6a-5e12-40d9-89cd-a3f0d0650f88,Yes
Echelon-EPP - estimated items,Flooring,Tile,D_Segni 8x8 Deco Matte - Kaleido Sand Blend MOUH,6DSEGD/MOUH,eb072a6a-5e12-40d9-89cd-a3f0d0650f88,Yes
WBS - estimated items,Flooring,Tile,Stacked Stone 6x24 - S701 Macau Black,6716STACK1T/S701,eb1409ab-f682-43ea-9276-12fd191dfc26,Yes
WBS - estimated items,Flooring,Tile,Step Stone 6x24 - S701 Macau Black,6BN716STACK1T/S701,eb1409ab-f682-43ea-9276-12fd191dfc26,Yes
Echelon-EPP - estimated items,Flooring,Tile,Artcrafted 3x12 Glossy - Aloe,6ART312G/ALO,eb20044b-ae2f-453a-93b0-bf83a33124d9,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Mosaic 1x3 Herringbone - Desert Gray X114,6CWM13H/X114,eb2ce6e2-dc45-4933-afc9-d2d2ac439ae8,Yes
Echelon-EPP - estimated items,Flooring,Tile,"D-Segni 8x8 Deco Tile - Starlit Smoke Blend (MOUN) ",6DSE8D/MOUN,eb54a19e-cfb4-414e-8350-13b149015167,Yes
Echelon-EPP - estimated items,Flooring,Tile,D_Segni 8x8 Deco Matte - Starlit Smoke Blend MOUN,6DSEGD/MOUN,eb54a19e-cfb4-414e-8350-13b149015167,Yes
WBS - estimated items,Flooring,Tile,Banquet Venatino 24x48 - Unpolished,6BNBV48/UP,eb79e697-35c9-4724-a22b-1f1cf7323d98,Yes
WBS - estimated items,Flooring,Tile,Bianco Venatino 24x48 - Unpolished,6BV48/UP,eb79e697-35c9-4724-a22b-1f1cf7323d98,Yes
Echelon-EPP - estimated items,Flooring,Tile,Perpetuo 8” Hexagon Matte 7.88x9.13 - Infinite Black,6PERP8HM/IB,ebca8678-3d23-44e0-86f2-55db366d8daa,Yes
WBS - estimated items,Flooring,Tile,Fame Mosaic (11x12 Mesh) - Pivione,6BNFL1112/PI,ec15f164-f281-45c3-8288-e6489e5df61b,Yes
WBS - estimated items,Flooring,Tile,Fleur Mosaic (11x12 Mesh) - Pivione,6FL1112/PI,ec15f164-f281-45c3-8288-e6489e5df61b,Yes
Echelon-EPP - estimated items,Flooring,Tile,Larchmont 6x24 - Maison,6LARCH624/MA,ecb3e62f-5cb9-46ed-9a6d-49a85a3d18d7,Yes
WBS - estimated items,Flooring,Tile,Lane 6x24 - Maison,6BNLARCH624/MA,ecb3e62f-5cb9-46ed-9a6d-49a85a3d18d7,Yes
WBS - estimated items,Flooring,Tile,Larchmont 6x24 - Maison,6LARCH624/MA,ecb3e62f-5cb9-46ed-9a6d-49a85a3d18d7,Yes
Echelon-EPP - estimated items,Flooring,Tile,Exhale 6x12 - Blanco,6EX612/BL,ed1bfb95-8b89-4ed3-a320-cd8067e0e077,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Vicinity 6x36 - Natural VC02,6DTVIC636/VC02,ed3bdc7e-6bdb-4806-9f63-98ed58bddf21,Yes
WBS - estimated items,Flooring,Tile,Clean Collection Bright 6X18 - Taupe,6BNCCB618/TA,ed5f59f2-93bd-4756-8dd6-f9ab281f561a,Yes
WBS - estimated items,Flooring,Tile,Color Collection Bright 6X18 - Taupe,6CCB618/TA,ed5f59f2-93bd-4756-8dd6-f9ab281f561a,Yes
Echelon-EPP - estimated items,Flooring,Tile,Nagara 2x4 Mosaic (11x11 Mesh) - Navy Glossy EM,6NM1/NG,ee3fab29-352f-4c48-8301-54f75a0f78e0,Yes
WBS - estimated items,Flooring,Tile,Outlander Grande 24x24 - OU56 Moonlight,6OG2424/OU56,ee45a7e5-b373-4119-86e5-cab6d1d4325b,Yes
Echelon-EPP - estimated items,Flooring,Tile,Marble Obsession 2x2 Matte Mosaic 12x12 - Grigio,6MAO22M/GR,ee675d65-7cdf-4275-ab5b-2b303026fe4f,Yes
Echelon-EPP - estimated items,Flooring,Tile,Tesola Matte 12x12 - Silver,6TM12/SI,ee6c30e1-29ae-4275-b2c0-6469658b76dd,Yes
WBS - estimated items,Flooring,Tile,Tesola Matte 12x12 - Silver,6TM12/SI,ee6c30e1-29ae-4275-b2c0-6469658b76dd,Yes
Echelon-EPP - estimated items,Flooring,Tile,Statuette Picket Mosaic 12x12 - Venetian White,6STAMP/SE70,ee836b1a-23d3-4bf7-aade-b0b3630a21da,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Artsy 12x24 Polished - Editorial Volakas AT30,6DTART1224/AT30,ee883ac5-14f1-4303-8b5c-8db62bc83d57,Yes
Echelon-EPP - estimated items,Flooring,Tile,Titus Hills 4x8 -Calcatta,6TITU48/CAL,ef1b1c2f-37a2-4c85-95f3-c2bd047e84c7,Yes
Echelon-EPP - estimated items,Flooring,Tile,Confetti Hex Blend 8mm Mosaic (12x12 Mesh) - Metal,6CHB8/ME,ef2c6aba-47bb-4c39-b9d8-f97d00fb04b2,Yes
WBS - estimated items,Flooring,Tile,Confetti Hex Blend 8mm Mosaic (12x12 Mesh) - Metal,6CHB8/ME,ef2c6aba-47bb-4c39-b9d8-f97d00fb04b2,Yes
WBS - estimated items,Flooring,Tile,Piasentina UP Mosiac (13x13 Mesh) 2x2 - Smoke,6PIUM/SM,ef4b7f12-ce84-439c-8c56-e4d8e0a1d9e0,Yes
WBS - estimated items,Flooring,Tile,Provoke UP Mosiac (13x13 Mesh) 2x2 - Smoke,6BNPIUM/SM,ef4b7f12-ce84-439c-8c56-e4d8e0a1d9e0,Yes
WBS - estimated items,Flooring,Tile,Rockart Marble Hex Mosaic (9x12 Mosaic) - BW,6ROH9/BW,ef59810f-e442-4132-8172-701ac3a96fa0,Yes
WBS - estimated items,Flooring,Tile,Rocket Marble Hex Mosaic (9x12 Mosaic) - BW,6BNROH9/BW,ef59810f-e442-4132-8172-701ac3a96fa0,Yes
WBS - estimated items,Flooring,Tile,(CT)) CF Platinum Mosaic Matte (12x24 Mesh) 2x2 - CT76 Calcatta Empire,6COS22/CT76,efae1822-43bc-47b2-bd3b-be10c3b5851b,Yes
WBS - estimated items,Flooring,Tile,Cycle Matte Mosaic (12x24 Mesh) 2x2 - CT76 Calcatta Empire,6BNCOS22/CT76,efae1822-43bc-47b2-bd3b-be10c3b5851b,Yes
WBS - estimated items,Flooring,Tile,H20 Mosaic (12x12 Mesh) 2x6 - Ivory,6H20/IV,efce9463-2b9c-4d95-bad1-beb800789fcd,Yes
WBS - estimated items,Flooring,Tile,Area 15x15 - AR04 Ivory,6BNAR15/AR04,f0151ef5-d05f-45d3-a99d-7a5eb9fabe6b,Yes
WBS - estimated items,Flooring,Tile,Pledge Polished 12x24 - Fawn,6BNPIIP124/FA,f06506db-00d0-4e3d-9a2c-b2e0691d5f31,Yes
WBS - estimated items,Flooring,Tile,Porto II Polished 12x24 - Fawn,6PIIP124/FA,f06506db-00d0-4e3d-9a2c-b2e0691d5f31,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Color Wheel Mosaic 2x2 Straight Joint Matte - Chalkboard 0780,6CWM2ST/0180,f092e66d-a6a7-4735-8fec-4f298e35dfbc,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Rigid Clay Plateau 12x24 - Salt RC10,6DTRCP1224/RC10,f0b13d32-1947-4725-93d7-d2cbee757cae,Yes
Echelon-EPP - estimated items,Flooring,Tile,Realm II 12x24 - Region,6RE124/RE,f10b9d3f-f4c3-4b82-949b-b9fccbf97746,Yes
WBS - estimated items,Flooring,Tile,Realm 12x24 - Region,6RE124/RE,f10b9d3f-f4c3-4b82-949b-b9fccbf97746,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Sterlina II 12x24 - Gray,6EMSTRLII1224/GR,f1818dc8-a0d5-41a2-a84b-ef19f4bdffb6,Yes
Echelon-EPP - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Concordia,6LusStone/Con,f1aeb0aa-b49e-4f7b-8a5a-38b14ec4a1c2,Yes
WBS - estimated items,Flooring,Tile,Loyalty Linear Glass Stone Mosaic Blend (12x13 Mesh) - Concordia,6BNLusStone/Con,f1aeb0aa-b49e-4f7b-8a5a-38b14ec4a1c2,Yes
WBS - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Concordia,6LusStone/Con,f1aeb0aa-b49e-4f7b-8a5a-38b14ec4a1c2,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Miramo 2x5 Picket - Pearl MR44,6DTMIR25P/MR44,f1b2638b-eacc-4675-981a-6f93cbcad0bf,Yes
Echelon-EPP - estimated items,Flooring,Tile,Influence Penny 11x12 Mesh - White EM,6INFP/WH,f1ca89e7-9e09-4ae1-beb4-a6e26ecae38a,Yes
WBS - estimated items,Flooring,Tile,Haut Monde Unpolished 24x48 - HM05 Elite Grey,6HM248/HM05,f1e625cc-6d2e-48ad-bffc-cf91df51a315,Yes
WBS - estimated items,Flooring,Tile,Haut Unpolished 24x48 - HM05 Elite Grey,6BNHM248/HM05,f1e625cc-6d2e-48ad-bffc-cf91df51a315,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Bee Hive 24x20 Hex - Taupe P008 ",6BEEH2024/P008,f20b836b-31fa-441d-bbd5-b7d522fcb10d,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Uptown 12x24 - Hudson,6UP124/HU,f247b499-2c41-462d-a778-26417f81aee7,Yes
WBS - estimated items,Flooring,Tile,Uptown 12x24 - Hudson,6UP124/HU,f247b499-2c41-462d-a778-26417f81aee7,Yes
WBS - estimated items,Flooring,Tile,Scale TGJ88 13x13 - 00500 Light Grey,6BNTGJ88/00500,f31f0925-41eb-41a3-bc87-0772e645919e,Yes
WBS - estimated items,Flooring,Tile,Serenity TGJ88 13x13 - 00500 Light Grey,6TGJ88/00500,f31f0925-41eb-41a3-bc87-0772e645919e,Yes
WBS - estimated items,Flooring,Tile,Cove Creek 24x24 - CC08 Off White,6CVC24/CC08,f3360610-2fcf-4591-ae3e-7cb66f55fccb,Yes
WBS - estimated items,Flooring,Tile,Creek 24x24 - CC08 Off White,6BNCVC24/CC08,f3360610-2fcf-4591-ae3e-7cb66f55fccb,Yes
Echelon-EPP - estimated items,Flooring,Tile,Craft 3x12-Taupe,6CFT312/TAU,f3486788-f611-4056-a73d-48213a76c4ce,Yes
Echelon-EPP - estimated items,Flooring,Tile,Artcrafted 1x6 Straight Joint Glossy - Coconut,6ART16SJG/COC,f38647ac-152e-4b0c-a9f8-b301ea5c2e16,Yes
Echelon-EPP - estimated items,Flooring,Tile,D-Segni 8x8 Deco Tile - Birdseye Denim Blend (MOUE),6DSE8D/MOUE,f38dc343-27bd-4ea0-8dfa-c1804db847bb,Yes
Echelon-EPP - estimated items,Flooring,Tile,D_Segni 8x8 Deco Matte - Birdseye Sand Blend MOUJ,6DSEGD/MOUJ,f38dc343-27bd-4ea0-8dfa-c1804db847bb,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Moroccan Concrete 1.5"" Hex (12x10 Mesh) - Blue Gray MC54 ",6MC15H/MC54,f3bae08b-d81e-40c8-b3b3-7de4fe02ef2f,Yes
Echelon-EPP - estimated items,Flooring,Tile,Exhale 6x12 - Gris,6EX612/GR,f42ff626-6d5e-4028-a09b-94960cdc741f,Yes
Echelon-EPP - estimated items,Flooring,Tile,Exhale 6x12 - Gris,6EX612/GR,f42ff626-6d5e-4028-a09b-94960cdc741f,Yes
WBS - estimated items,Flooring,Tile,Folio 12x24 - PF02 White,6BNPF124/PF02,f49000db-b438-48fe-aac1-98e49e95327a,Yes
WBS - estimated items,Flooring,Tile,"Portfolio 12x24 - White PF02 ",6PF124/PF02,f49000db-b438-48fe-aac1-98e49e95327a,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Savoir 3x3 Mosaic Polished - Cafe SV11 ",6DTS33MP/SV11,f4abeac0-418d-4604-8c87-858002d9c7dc,Yes
WBS - estimated items,Flooring,Tile,Ideal Cube Gloss Mosaic (10x12 Mesh) - Fawn,6BNIGCM/FA,f51655a6-544f-454a-929a-6a96030c06b0,Yes
WBS - estimated items,Flooring,Tile,Influence Cube Gloss Mosaic (10x12 Mesh) - Fawn,6IGCM/FA,f51655a6-544f-454a-929a-6a96030c06b0,Yes
WBS - estimated items,Flooring,Tile,Shift Mosaic (12x12 Mesh) 2x2 - Gray,6BNSO22/GR,f534a283-6262-413b-9bcd-7547d26f7de4,Yes
WBS - estimated items,Flooring,Tile,Source Mosaic (12x12 Mesh) 2x2 - Gray,6SO22/GR,f534a283-6262-413b-9bcd-7547d26f7de4,Yes
Echelon-EPP - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Campo,6LusStone/Cam,f5ef6fd3-3e5a-4ec3-9bc8-fd9a00679139,Yes
WBS - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Campo,6LusStone/Cam,f5ef6fd3-3e5a-4ec3-9bc8-fd9a00679139,Yes
WBS - estimated items,Flooring,Tile,Observe TG68D 17x17 - 00150 Silver,6BNTG68D/150,f61af0da-728a-43e8-b866-eacf9c32d03f,Yes
WBS - estimated items,Flooring,Tile,Omega TG68D 17x17 - 00150 Silver,6TG68D/150,f61af0da-728a-43e8-b866-eacf9c32d03f,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Savoir 3x3 Mosaic Matte - -Cafe,6DTS33MM/SV11,f6223322-8bcc-4995-a7a9-9a762b4c8d72,Yes
Echelon-EPP - estimated items,Flooring,Tile,Sterlina Hex 8x10 - Silver,6STERHEX810/SIL,f64de185-845b-4d82-89a5-9fdfb6bb12a9,Yes
WBS - estimated items,Flooring,Tile,DT Perfit Mosaix 12x12  - Grey Palissandro & Thassos Maze PT46,6DTPM/PT46,f6991485-a556-43e2-9799-26bf0895eb10,Yes
WBS - estimated items,Flooring,Tile,Perfit Mosaix Polished Mosaic (18x12 Mesh) - PT46 Grey Palissandro & Thassos Maze,6PMMZ/PT46,f6991485-a556-43e2-9799-26bf0895eb10,Yes
WBS - estimated items,Flooring,Tile,Book II 13X13 - White,6BNBKII13/WH,f6c650fa-50f4-4562-902d-c9b393f9950f,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT C.F. Prime 12x24 - White EL30,6EL30-2/EL30,f6db4383-0e6f-4f53-beb2-96bacd94e906,Yes
Echelon-EPP - estimated items,Flooring,Tile,Costa Clara 3x12 Undulated Glossy - Cloud CC80,6CO312/CC80,f6e23cfb-09f6-40f2-83c2-190276919dbd,Yes
WBS - estimated items,Flooring,Tile,Care Wall 3x12 - CC80 Cloud,6BNCO312/CC80,f6e23cfb-09f6-40f2-83c2-190276919dbd,Yes
WBS - estimated items,Flooring,Tile,Costa Clara Wall 3x12 - CC80 Cloud,6CO312/CC80,f6e23cfb-09f6-40f2-83c2-190276919dbd,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Mythology 6 in. Arabesque - Olympus MY91,6MYTHA/MY91,f6efe239-d768-4eb9-8eed-edb5e2ea5f72,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Vicinity 6x36 - Gray Brown VC05,6VIC636/BG,f6feaea2-8241-4dae-ae54-20570ede4ba1,Yes
WBS - estimated items,Flooring,Tile,Geoscapes Hexagon TGJ78 Mosaic (10.51x12.13 Mesh) - 00520 Warm Blend,6TGJ78/520,f7140727-1a56-4c50-ac9a-f1f1cec80457,Yes
WBS - estimated items,Flooring,Tile,Glow Hexagon TGJ78 Mosaic (10.51x12.13 Mesh) - 00520 Warm Blend,6BNTGJ78/520,f7140727-1a56-4c50-ac9a-f1f1cec80457,Yes
Echelon-EPP - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Murano,6LusStone/Murano,f732e719-38ae-4822-a5d6-a241f35efbbd,Yes
WBS - estimated items,Flooring,Tile,Loyalty Linear Glass Stone Mosaic Blend (12x13 Mesh) - Murano,6BNLusStone/Murano,f732e719-38ae-4822-a5d6-a241f35efbbd,Yes
WBS - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Murano,6LusStone/Murano,f732e719-38ae-4822-a5d6-a241f35efbbd,Yes
WBS - estimated items,Flooring,Tile,Safari 24x48 - Polished,6BNSTYP48/PO,f752a4a1-5780-4f9a-bf61-fc256014013d,Yes
WBS - estimated items,Flooring,Tile,Statuary 24x48 - Polished,6STYP48/PO,f752a4a1-5780-4f9a-bf61-fc256014013d,Yes
Echelon-EPP - estimated items,Flooring,Tile,Saddle Brook 6x36 - Gravel Road SD16,6SB636/SD16,f76e8b5f-31f5-4793-96f5-f457bc7895e7,Yes
WBS - estimated items,Flooring,Tile,Saddlebrook 6x36 - SD16 Gravel Road,6SB636/SD16,f76e8b5f-31f5-4793-96f5-f457bc7895e7,Yes
Echelon-EPP - estimated items,Flooring,Tile,Saddle Brook 6x36 - Gravel Road SD16,6SB636/SD16,f76e8b5f-31f5-4793-96f5-f457bc7895e7,Yes
WBS - estimated items,Flooring,Tile,Saddlebrook 6x36 - SD16 Gravel Road,6SB636/SD16,f76e8b5f-31f5-4793-96f5-f457bc7895e7,Yes
Echelon-EPP - estimated items,Flooring,Tile,Hill House 6x36 - Teak,6HH636/TEAK,f77aa425-9453-43e9-b85d-0784b6019ea7,Yes
Echelon-EPP - estimated items,Flooring,Tile,Hill House 6x36 - Teak,6HH636/TEAK,f77aa425-9453-43e9-b85d-0784b6019ea7,Yes
WBS - estimated items,Flooring,Tile,Feature Ledger Mosaic (12x18 Mesh) - Multi,6BNF1218/MU,f7ab7dc1-3f8e-4e87-8bff-d2784e6ad767,Yes
WBS - estimated items,Flooring,Tile,Feature Ledger Mosaic (12x18 Mesh) - Multi,6F1218/MU,f7ab7dc1-3f8e-4e87-8bff-d2784e6ad767,Yes
Echelon-EPP - estimated items,Flooring,Tile,DT Zellige NEO 3x12 - Bosco ZL03,6DTZEL312/ZL03,f7d6f0cc-2ca1-4c8d-b632-86e2a65bd2c0,Yes
Echelon-EPP - estimated items,Flooring,Tile,Balans 12x24 - Grey,6BAL124/GRE,f8293b07-ee82-4aba-beb4-21e4ed1591a6,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Modern Formation 24x24 Light Polished - Peak White ",6MF24LP/PEA,f918b434-5ccf-4360-8ca7-059b33826ea8,Yes
Echelon-EPP - estimated items,Flooring,Tile,Uptown Glass 1x1 Hex Mosaic - Posh  Sparkler UP26,6UPG/UP26,f94212e6-9e06-4b95-b9e2-6d50ce6ce967,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Santino 12x24 - Bianco SN06 ",6SN124/SN06,f98e36d8-6951-482a-a494-634c3fd7f3ff,Yes
WBS - estimated items,Flooring,Tile,Santino 12x24 - SN06 Bianco,6SN124/SN06,f98e36d8-6951-482a-a494-634c3fd7f3ff,Yes
Echelon-EPP - estimated items,Flooring,Tile,"Serliana Moroccan Mosaic (14x12) - Gray ",6SERMM1412/GR,f9d61cb7-4ea3-427d-9676-dbf05b402efc,Yes
Echelon-EPP - estimated items,Flooring,Tile,EM Sterlina II 12x24 - Henna,6EMSTRLII1224/HE,f9e7c73b-8aeb-4d88-b250-dc727291f592,Yes
Echelon-EPP - estimated items,Flooring,Tile,Tesola Matte 18x18 - Silver,6TM18/SI,f9ec5397-dc28-4260-a49b-06c61243543f,Yes
WBS - estimated items,Flooring,Tile,Tesola Matte 18x18 - Silver,6TM18/SI,f9ec5397-dc28-4260-a49b-06c61243543f,Yes
Echelon-EPP - estimated items,Flooring,Tile,Color Wheel Linear 4x16 - Matte Arctic White 0790,6CWL416/0790,fa023ead-85e1-4493-b611-9d0dd4d81f99,Yes
WBS - estimated items,Flooring,Tile,Energy Stacked Mosaic (12x12 Mesh) 1x3 - Valley,6BNERS/VA,fa1d2f40-57a7-45be-a4f0-911734e53370,Yes
WBS - estimated items,Flooring,Tile,Erosion Stacked Mosaic (12x12 Mesh) 1x3 - Valley,6ERS/VA,fa1d2f40-57a7-45be-a4f0-911734e53370,Yes
WBS - estimated items,Flooring,Tile,Admire Penny Round TG13E Mosaic (11.42x12.32 Mesh) - 00150 Platinum,6BNTG13E/150,fa4d3718-bfa4-4113-a5e3-11237266eaef,Yes
WBS - estimated items,Flooring,Tile,"Affair Penny Round TG13E Mosaic (11.42x12.32 Mesh) - 00150 Platinum ",6TG13E/150,fa4d3718-bfa4-4113-a5e3-11237266eaef,Yes
Echelon-EPP - estimated items,Flooring,Tile,Revalia Remix 3x4 Stuctural - Metallic Gray,6REVS34/RV25,fa5f7e69-fa61-4f2f-8049-af64b8e6fbb2,Yes
Echelon-EPP - estimated items,Flooring,Tile,Moroccan Concrete 12x24-Taupe,6MC1224/MC51,fa7e150e-d30d-44a3-bf8c-e4fc1c395c6c,Yes
Echelon-EPP - estimated items,Flooring,Tile,"DT Scripter 8"" Hex - Rebel AR63 ",6SCRP8/AR63,fa7fd4e9-3b5a-421e-8dd5-89eca20e4dff,Yes
WBS - estimated items,Flooring,Tile,Admire Chevron TG14E Mosaic (11.02x12.24 Mesh) - 00150 Platinum,6BNTG14E/150,fa8c5bad-ae68-43ab-a874-6973f0e22756,Yes
WBS - estimated items,Flooring,Tile,Affair Chevron TG14E Mosaic (11.02x12.24 Mesh) - 00150 Platinum,6TG14E/150,fa8c5bad-ae68-43ab-a874-6973f0e22756,Yes
Echelon-EPP - estimated items,Flooring,Tile,Lucente Linear Glass Stone Mosaic Blend (12x13 Mesh) - Servolo,6LusStone/Serv,fa8e6edf-872a-4453-b328-f16ca3b9ff89,Yes
